4.7972 -2.8484e-15 0 -2.1811e-11 18212 3149 1 0.10804 1.495 0.1077 0.04875
4.8366 -2.8287e-15 0 -2.1813e-11 18242 3149 1 0.10904 1.495 0.1087 0.04875
4.8761 -2.8091e-15 0 -2.1815e-11 18272 3149 1 0.11004 1.495 0.1097 0.04875
4.9148 -2.7998e-15 0 -2.1816e-11 18302 3449 1 0.11104 1.495 0.1107 0.04875
4.9533 -2.7948e-15 0 -2.1818e-11 18332 3449 1 0.11204 1.495 0.1117 0.04875
4.9917 -2.7897e-15 0 -2.1819e-11 18362 3449 1 0.11304 1.495 0.1127 0.04875
5.0302 -2.7847e-15 0 -2.1821e-11 18392 3449 1 0.11404 1.495 0.1137 0.04875
5.0686 -2.7797e-15 0 -2.1822e-11 18423 3449 1 0.11504 1.495 0.1147 0.04875
5.1071 -2.7747e-15 0 -2.1824e-11 18453 3449 1 0.11604 1.495 0.11571 0.04875
5.1455 -2.7697e-15 0 -2.1825e-11 18483 3449 1 0.11704 1.495 0.11671 0.04875
5.184 -2.7647e-15 0 -2.1827e-11 18513 3449 1 0.11804 1.495 0.11771 0.04875
5.2224 -2.7597e-15 0 -2.1828e-11 18543 3449 1 0.11904 1.495 0.11871 0.04875
5.2609 -2.7546e-15 0 -2.183e-11 18573 3449 1 0.12004 1.495 0.11971 0.04875
5.2986 -2.7472e-15 0 -2.1831e-11 18603 3749 1 0.12104 1.495 0.12071 0.04875
5.336 -2.7388e-15 0 -2.1833e-11 18633 3749 1 0.12204 1.495 0.12171 0.04875
5.3735 -2.7304e-15 0 -2.1834e-11 18663 3749 1 0.12304 1.495 0.12271 0.04875
5.4109 -2.722e-15 0 -2.1836e-11 18694 3749 1 0.12404 1.495 0.12371 0.04875
5.4484 -2.7135e-15 0 -2.1837e-11 18724 3749 1 0.12504 1.495 0.12471 0.04875
5.4858 -2.7051e-15 0 -2.1838e-11 18754 3749 1 0.12604 1.495 0.12571 0.04875
5.5233 -2.6967e-15 0 -2.184e-11 18784 3749 1 0.12704 1.495 0.12671 0.04875
5.5607 -2.6883e-15 0 -2.1841e-11 18814 3749 1 0.12804 1.495 0.12771 0.04875
5.5982 -2.6798e-15 0 -2.1843e-11 18844 3749 1 0.12904 1.495 0.12871 0.04875
5.6357 -2.6714e-15 0 -2.1844e-11 18874 3749 1 0.13004 1.495 0.12971 0.04875
5.6724 -2.6406e-15 0 -2.1845e-11 18904 4049 1 0.13104 1.495 0.13071 0.04875
5.7088 -2.6005e-15 0 -2.1847e-11 18934 4049 1 0.13204 1.495 0.13171 0.04875
5.7453 -2.5605e-15 0 -2.1848e-11 18965 4049 1 0.13304 1.495 0.13271 0.04875
5.7817 -2.5205e-15 0 -2.185e-11 18995 4049 1 0.13404 1.495 0.13371 0.04875
5.8182 -2.4805e-15 0 -2.1852e-11 19025 4049 1 0.13505 1.495 0.13471 0.04875
5.8546 -2.4404e-15 0 -2.1853e-11 19055 4049 1 0.13605 1.495 0.13571 0.04875
5.8911 -2.4004e-15 0 -2.1855e-11 19085 4049 1 0.13705 1.495 0.13671 0.04875
5.9275 -2.3604e-15 0 -2.1856e-11 19115 4049 1 0.13805 1.495 0.13771 0.04875
5.964 -2.3204e-15 0 -2.1858e-11 19145 4049 1 0.13905 1.495 0.13871 0.04875
6.0004 -2.2803e-15 0 -2.1859e-11 19175 4049 1 0.14005 1.495 0.13971 0.04875
6.0362 -2.2495e-15 0 -2.1862e-11 19205 4349 1 0.14105 1.495 0.14071 0.04875
6.0716 -2.2222e-15 0 -2.1865e-11 19236 4349 1 0.14205 1.495 0.14171 0.04875
6.1071 -2.195e-15 0 -2.1869e-11 19266 4349 1 0.14305 1.495 0.14271 0.04875
6.1425 -2.1678e-15 0 -2.1872e-11 19296 4349 1 0.14405 1.495 0.14371 0.04875
6.178 -2.1406e-15 0 -2.1875e-11 19326 4349 1 0.14505 1.495 0.14471 0.04875
6.2134 -2.1133e-15 0 -2.1879e-11 19356 4349 1 0.14605 1.495 0.14572 0.04875
6.2489 -2.0861e-15 0 -2.1882e-11 19386 4349 1 0.14705 1.495 0.14672 0.04875
6.2843 -2.0589e-15 0 -2.1885e-11 19416 4349 1 0.14805 1.495 0.14772 0.04875
6.3198 -2.0317e-15 0 -2.1888e-11 19446 4349 1 0.14905 1.495 0.14872 0.04875
6.3553 -2.0045e-15 0 -2.1892e-11 19476 4349 1 0.15005 1.495 0.14972 0.04875
6.39 -2.0023e-15 0 -2.1895e-11 19507 4649 1 0.15105 1.495 0.15072 0.04875
6.4244 -2.0101e-15 0 -2.1898e-11 19537 4649 1 0.15205 1.495 0.15172 0.04875
6.4589 -2.0179e-15 0 -2.1902e-11 19567 4649 1 0.15305 1.495 0.15272 0.04875
6.4933 -2.0257e-15 0 -2.1905e-11 19597 4649 1 0.15405 1.495 0.15372 0.04875
6.5278 -2.0335e-15 0 -2.1908e-11 19627 4649 1 0.15505 1.495 0.15472 0.04875
6.5622 -2.0413e-15 0 -2.1912e-11 19657 4649 1 0.15605 1.495 0.15572 0.04875
6.5967 -2.0491e-15 0 -2.1915e-11 19687 4649 1 0.15705 1.495 0.15672 0.04875
6.6312 -2.0569e-15 0 -2.1918e-11 19717 4649 1 0.15805 1.495 0.15772 0.04875
6.6656 -2.0646e-15 0 -2.1922e-11 19747 4649 1 0.15905 1.495 0.15872 0.04875
6.7001 -2.0724e-15 0 -2.1925e-11 19778 4649 1 0.16005 1.495 0.15972 0.04875
6.7338 -2.0695e-15 0 -2.1927e-11 19808 4949 1 0.16105 1.495 0.16072 0.04875
6.7672 -2.0624e-15 0 -2.1928e-11 19838 4949 1 0.16205 1.495 0.16172 0.04875
6.8007 -2.0553e-15 0 -2.193e-11 19868 4949 1 0.16305 1.495 0.16272 0.04875
6.8341 -2.0482e-15 0 -2.1931e-11 19898 4949 1 0.16405 1.495 0.16372 0.04875
6.8676 -2.0411e-15 0 -2.1932e-11 19928 4949 1 0.16506 1.495 0.16472 0.04875
6.9011 -2.034e-15 0 -2.1934e-11 19958 4949 1 0.16606 1.495 0.16572 0.04875
6.9345 -2.0269e-15 0 -2.1935e-11 19988 4949 1 0.16706 1.495 0.16672 0.04875
6.968 -2.0198e-15 0 -2.1936e-11 20018 4949 1 0.16806 1.495 0.16772 0.04875
7.0014 -2.0127e-15 0 -2.1938e-11 20049 4949 1 0.16906 1.495 0.16872 0.04875
7.0349 -2.0056e-15 0 -2.1939e-11 20079 4949 1 0.17006 1.495 0.16972 0.04875
7.0676 -1.9494e-15 0 -2.194e-11 20109 5249 1 0.17106 1.495 0.17072 0.04875
7.1 -1.8745e-15 0 -2.1941e-11 20139 5249 1 0.17206 1.495 0.17172 0.04875
7.1325 -1.7997e-15 0 -2.1942e-11 20169 5249 1 0.17306 1.495 0.17272 0.04875
7.165 -1.7248e-15 0 -2.1943e-11 20199 5249 1 0.17406 1.495 0.17372 0.04875
7.1974 -1.6499e-15 0 -2.1944e-11 20229 5249 1 0.17506 1.495 0.17472 0.04875
7.2299 -1.575e-15 0 -2.1945e-11 20259 5249 1 0.17606 1.495 0.17573 0.04875
